server,mp_learning_rate,mp_weight_decay,mp_drop_prob,mp_noise_prob,mp_train_batch_size,mp_test_batch_size,mp_test_masking_rate,mp_num_epochs,mp_optimizer,mp_activation,mp_hidden_layers,mp_aug_step,mp_aug_step_floor,mp_decoder_constraint,mp_normalize_data,mp_last_layer_activations,mp_prediction_floor,mp_loss_size_average,dp_test_split_rate,dp_pivot_indexes,_RMSE,_learn_time,1m
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.644225546,9.730967999,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.65258872,9.295135021,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.665599895,244.0697591,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.665599895,244.0697591,
sheng,0.005,0,0.9,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.706045223,139.724051,
sheng,0.005,0,0.9,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.706045223,139.724051,
dai,0.01,0.0001,0,0,1024,2,0.4,4,sgd,selu,"[4096, 2048, 256]",0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2,"[1, 0]",1.7120459,25.24872279,
dai,0.1,0.005,0,0.1,512,7,0.2,8,adam,selu,"[4, 8, 512, 1024]",2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1,"[0, 1]",1.712573125,5.222822905,
dai,0.005,0.0001,0.9,0.9,64,1,0.1,1,adagrad,relu6,"[256, 512, 4, 4096]",2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"[0, 1]",1.724420384,0.972398758,
dai,0.005,0.005,0.1,0.5,64,9,0.2,4,adagrad,tanh,"[16, 64, 128, 2048]",1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.4,"[1, 0]",1.748754083,39.56713605,
dai,0.0001,0.001,0.8,0.6,1024,4,0.6,4,adam,relu6,16,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.2,"[0, 1]",1.748938964,1.765220881,
dai,0.01,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.777405539,6.436755896,
dai,0.01,0.001,0,0,256,5,0.6,1,rmsprop,selu,2048,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.1,"[0, 1]",1.778744953,1.049185753,
dai,0.005,0,0.9,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.778764918,7.618570089,
dai,0.01,0,0,0.5,32,8,0.2,8,sgd,sigmoid,"[256, 16, 4, 2]",3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,"[0, 1]",1.783965175,11.12822509,
dai,0.005,0.0001,0.3,0.5,1024,5,0.3,8,rmsprop,relu6,"[512, 512, 64]",2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.3,"[1, 0]",1.801078494,40.24733114,
dai,0.1,0.001,0.2,0.1,4,9,0.4,4,adam,relu6,8,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.4,"[1, 0]",1.806889387,366.0513639,
dai,0.001,0,0.4,0.4,128,4,0.4,2,rmsprop,selu,[256],1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[1, 0]",1.809618228,11.29080296,
dai,0.001,0.0001,0.1,0.9,1,10,0.9,4,adam,lrelu,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.1,"[1, 0]",1.810659394,310.517308,
dai,0.005,0.0001,0.8,0.7,1024,2,0.1,2,rmsprop,relu6,"[64, 256, 4096]",0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4,"[0, 1]",1.832037074,0.812279224,
dai,0.01,0.01,0,0.1,1024,9,0.8,1,adagrad,selu,"[256, 4096, 2048, 4096]",0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.2,"[0, 1]",1.833478775,0.843546629,
dai,0.005,0,0.9,0.9,32,4,0.8,8,sgd,selu,"[4, 512]",0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.2,"[1, 0]",1.836310747,75.00136662,
dai,0.001,0.01,0,0.6,1024,3,0.9,4,adam,selu,"[1024, 16, 32, 512, 4]",2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.4,"[0, 1]",1.837041393,2.202605963,
dai,0.01,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.850486825,6.570384502,
dai,0.005,0.01,0.7,0.6,512,9,0.7,4,sgd,sigmoid,"[128, 512]",0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,"[1, 0]",1.871967821,17.66937923,
dai,0.1,0,0.3,0.6,512,5,0.3,2,adagrad,relu6,8,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3,"[0, 1]",1.890374427,0.869647026,
dai,0.01,0.1,0.7,0.1,16,10,0.2,2,rmsprop,selu,[4096],0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.4,"[0, 1]",1.901498648,7.774106264,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[512],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.906297942,8.865282059,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[256],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.906886644,6.822747231,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[512],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.911151694,8.429448843,
dai,0.001,0.01,0.5,0.2,128,5,0.7,1,adam,sigmoid,2048,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2,"[1, 0]",1.911911311,9.0517869,
dai,0.001,0.1,0.5,0.9,256,10,0.1,8,sgd,elu,"[4096, 4096]",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.4,"[1, 0]",1.91880616,128.1153584,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3,"[0, 1]",1.931374567,75.55899048,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3,"[0, 1]",1.931374567,75.55899048,
sheng,0.01,0.0001,0.1,0.8,128,5,0.2,2,adagrad,lrelu,4096,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.2,"[1, 0]",1.980843621,1151.40778,
sheng,0.01,0.0001,0.1,0.8,128,5,0.2,2,adagrad,lrelu,4096,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.2,"[1, 0]",1.980843621,1151.40778,
dai,0.1,0.001,0.5,0.4,1024,7,0.1,2,adagrad,selu,"[64, 64]",3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.2,"[0, 1]",2.005012218,1.046594858,
sheng,0.005,0,0,0,8,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.007194328,835.8677628,
sheng,0.005,0,0,0,8,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.007194328,835.8677628,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,512,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.018519478,158.5655773,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,512,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.018519478,158.5655773,
dai,0.01,0.0001,0.3,0.7,2,1,0.4,4,adam,elu,1024,3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.1,"[0, 1]",2.023626817,98.54637933,
dai,0.005,0.0001,0.1,0,1024,5,0.8,2,adam,relu,"[2, 16, 128, 4096]",1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.2,"[1, 0]",2.041725145,11.03347778,
dai,0.0001,0,0.9,0.7,32,2,0.4,10,adam,tanh,"[2048, 2048, 16]",1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[0, 1]",2.056161742,23.1428225,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[1024],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.05904494,10.614604,
sheng,0.005,0,0,0,64,1,0.5,10,rmsprop,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.098294729,113.4005921,
sheng,0.005,0,0,0,64,1,0.5,10,rmsprop,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.098294729,113.4005921,
dai,0.005,0,0,0.9,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.130142173,7.566716671,
dai,0.001,0.0001,0.2,0.9,32,7,0.6,1,adam,selu,"[8, 256, 2048, 4096]",0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.4,"[0, 1]",2.151094137,1.377315998,
dai,0.1,0,0.2,0.9,128,8,0.4,4,rmsprop,relu6,[2],1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",2.184882449,2.487345457,
dai,0.005,0.01,0.5,0.8,64,8,0.1,8,adam,relu,2048,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.1,"[1, 0]",2.194435877,105.3631454,
dai,0.001,0.0001,0.2,0.8,1024,3,0.1,8,adam,relu6,[32],0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",2.219865674,31.58166289,
dai,0.005,0.001,0.8,0.6,1024,10,0.7,1,rmsprop,selu,1024,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.1,"[0, 1]",2.225978325,0.777893066,
dai,0.01,0.001,0.6,0,4,3,0.9,4,adam,elu,512,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,"[1, 0]",2.233629578,214.4503279,
dai,0.1,0.1,0.1,0.4,8,1,0.5,8,adagrad,sigmoid,"[256, 512, 2048, 2048]",0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.2,"[0, 1]",2.264490805,22.41999888,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,1024,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.268241427,209.09057,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,1024,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.268241427,209.09057,
dai,0.1,0.01,0.1,0.7,1,6,0.1,10,adagrad,lrelu,4096,3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[1, 0]",2.285071426,10343.91771,
dai,0.01,0.1,0.8,0.8,512,2,0.5,1,sgd,selu,[2048],2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.2,"[1, 0]",2.296167788,6.837708712,
dai,0.0001,0.001,0.4,0.5,2,8,0.1,10,adam,selu,1024,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,"[0, 1]",2.300805439,236.681859,
sheng,0.1,0.0001,0.3,0.4,256,10,0.7,2,rmsprop,relu6,8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.1,"[0, 1]",2.315040833,3.754603624,
sheng,0.1,0.0001,0.3,0.4,256,10,0.7,2,rmsprop,relu6,8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.1,"[0, 1]",2.315040833,3.754603624,
dai,0.001,0.0001,0.8,0.3,512,9,0.2,10,adam,elu,"[512, 4]",0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[1, 0]",2.3319801,51.12656641,
dai,0.1,0.0001,0.3,0.6,1,4,0.3,8,rmsprop,relu6,[4096],1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.4,"[0, 1]",2.385936354,489.913476,
dai,0.01,0.01,0.5,0.9,8,8,0.2,10,adam,sigmoid,"[8, 128]",0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",2.406333376,16.22296834,
dai,0.001,0.01,0,0.9,8,2,0.4,8,adagrad,relu6,"[128, 2048, 1024, 2]",3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.1,"[0, 1]",2.413557142,40.03889298,
sheng,0.005,0,0,0,16,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.416033995,433.4099696,
sheng,0.005,0,0,0,16,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.416033995,433.4099696,
dai,0.01,0.1,0.8,0,128,6,0.8,2,rmsprop,relu6,4096,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,"[1, 0]",2.43374869,24.6490252,
dai,0.001,0.01,0.8,0.9,16,4,0.3,1,adagrad,tanh,"[4096, 8]",0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.4,"[0, 1]",2.437205726,3.825827122,
dai,0.005,0.01,0.9,0,128,6,0.9,10,adam,elu,[256],1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.4,"[0, 1]",2.449811201,6.21725297,
dai,0.001,0.005,0.7,0.9,64,5,0.9,10,adam,selu,"[4096, 256, 128, 32]",2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",2.461694065,34.52230859,
dai,0.005,0.01,0.2,0.8,8,7,0.1,2,adam,swish,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,"[1, 0]",2.474275206,60.52808142,
sheng,0.0001,0.001,0.3,0.7,512,2,0.9,2,rmsprop,selu,1024,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",2.48403844,4.58122921,
sheng,0.0001,0.001,0.3,0.7,512,2,0.9,2,rmsprop,selu,1024,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",2.48403844,4.58122921,
dai,0.01,0.0001,0.9,0.2,16,1,0.3,2,sgd,relu6,"[64, 4, 4, 4096, 4]",0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[1, 0]",2.484758097,41.21474838,
dai,0.005,0,0,0,8,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.492617108,20.81728768,
dai,0.005,0.005,0.1,0.5,8,5,0.4,1,rmsprop,relu,[64],1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[1, 0]",2.496394186,22.57997894,
dai,0.005,0.0001,0.1,0.5,512,1,0.1,4,rmsprop,relu,"[2, 8, 8, 8]",2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.4,"[1, 0]",2.500896372,18.32193494,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,2048,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.507577871,302.5604098,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,2048,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.507577871,302.5604098,
dai,0.005,0.1,0,0.4,512,8,0.2,2,adam,selu,8,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.4,"[1, 0]",2.524615695,8.130248785,
dai,0.005,0.01,0.6,0.6,2,3,0.8,1,adagrad,elu,512,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,"[0, 1]",2.527772671,7.616601944,
dai,0.1,0.01,0.2,0.1,1024,8,0.8,4,rmsprop,relu6,"[16, 16]",1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",2.552243974,2.161184788,
dai,0.01,0.0001,0.8,0.7,64,4,0.2,10,adam,sigmoid,"[2, 32]",3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.2,"[1, 0]",2.574338486,97.33759952,
dai,0.01,0,0.5,0.6,256,1,0.3,2,adagrad,selu,"[4096, 512, 32, 4]",3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"[0, 1]",2.583510574,3.261334658,
dai,0.005,0,0,0,64,1,0.5,10,rmsprop,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.590520339,6.615301847,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[1024],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.596259107,10.37225294,
dai,0.0001,0.01,0.8,0,16,6,0.5,4,sgd,tanh,4096,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"[1, 0]",2.615774667,372.0128372,
dai,0.1,0.01,0,0.6,512,8,0.6,1,adam,lrelu,[16],1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4,"[1, 0]",2.624765329,5.013367653,
dai,0.001,0.0001,0.1,0.2,64,7,0.6,2,rmsprop,relu6,1024,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.4,"[0, 1]",2.646350497,1.680495262,
dai,0.0001,0,0.2,0.2,32,9,0.2,8,adagrad,elu,4096,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,"[1, 0]",2.648557597,423.9229732,
dai,0.01,0,0.8,0.4,2,9,0.6,4,adagrad,relu6,"[512, 128, 64, 8]",0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[0, 1]",2.652096889,23.67965651,
dai,0.1,0.001,0.7,0.7,256,1,0.7,4,sgd,swish,[2048],1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.1,"[0, 1]",2.658781265,4.168848515,
dai,0.001,0.0001,0.9,0.8,128,1,0.4,4,adam,relu6,"[4, 4096, 512, 4096]",2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.2,"[1, 0]",2.667216582,300.3499262,
dai,0.01,0.005,0,0.3,256,1,0.4,1,adagrad,selu,[32],3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,"[1, 0]",2.669275355,5.701749325,
dai,0.01,0.01,0.5,0.3,8,4,0.6,8,rmsprop,lrelu,1024,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,"[0, 1]",2.691712648,45.86330557,
dai,0.005,0.005,0.5,0,1,10,0.8,8,adagrad,relu,"[64, 16]",0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,"[0, 1]",2.731442645,52.37275791,
dai,0.0001,0.005,0.2,0.6,8,5,0.4,8,adam,relu6,2048,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2,"[0, 1]",2.744822511,30.78863811,
dai,0.1,0.0001,0.1,0.8,128,8,0.6,1,adam,sigmoid,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.4,"[1, 0]",2.75389988,6.046784639,
dai,0.01,0,0,0.7,16,6,0.1,4,adam,sigmoid,"[256, 8, 2]",2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.4,"[0, 1]",2.756293493,7.668453217,
dai,0.005,0.0001,0.4,0.1,64,2,0.5,4,adam,tanh,32,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.2,"[1, 0]",2.756887673,36.56219077,
dai,0.001,0.0001,0.3,0,64,1,0.1,8,adam,tanh,2048,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.1,"[1, 0]",2.757134349,110.3570304,
dai,0.001,0.0001,0.1,0.8,32,1,0.7,4,adam,relu6,2048,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",2.759628684,109.8860202,
dai,0.005,0.005,0.4,0.9,128,10,0.1,8,adam,sigmoid,"[2048, 16, 2]",3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.2,"[0, 1]",2.763909774,11.67377305,
dai,0.001,0,0.3,0.1,1,7,0.8,4,adam,sigmoid,"[64, 16, 1024]",1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[0, 1]",2.764136253,43.29414821,
dai,0.0001,0.0001,0.5,0.5,4,6,0.9,4,rmsprop,tanh,256,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[1, 0]",2.766840304,179.0998497,
dai,0.1,0.001,0.9,0.3,16,7,0.9,10,adagrad,sigmoid,"[4096, 4096, 8]",0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.1,"[1, 0]",2.768575175,2014.726452,
dai,0.0001,0,0.8,0.8,512,3,0.1,2,rmsprop,selu,128,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.3,"[0, 1]",2.768851548,1.050190926,
dai,0.1,0,0.2,0.9,4,3,0.4,4,adagrad,elu,[1024],3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.4,"[1, 0]",2.772433785,2331.549891,
dai,0.01,0.0001,0.9,0.5,128,6,0.9,4,adam,elu,256,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",2.77368601,24.76671219,
dai,0.005,0,0.9,0.9,4,4,0.8,2,adam,selu,32,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.2,"[1, 0]",2.777683698,101.6730399,
dai,0.005,0.0001,0.7,0.9,256,7,0.8,2,rmsprop,sigmoid,"[128, 32, 64]",0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[0, 1]",2.777962691,1.1808393,
dai,0.005,0.0001,0.5,0.2,1,8,0.7,8,rmsprop,lrelu,"[4096, 4, 8]",0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.1,"[1, 0]",2.782552918,2650.310485,
dai,0.0001,0.0001,0.7,0.1,32,3,0.4,1,adagrad,relu6,[4096],1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2,"[0, 1]",2.814345497,3.553495169,
dai,0.1,0.01,0.8,0.8,128,4,0.3,8,adam,selu,"[8, 16, 64]",1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.3,"[1, 0]",2.830069089,46.74027729,
sheng,0.01,0.001,0.3,0.2,1,10,0.2,3,adam,selu,4096,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.2,"[0, 1]",2.846697648,5977.028986,
sheng,0.01,0.001,0.3,0.2,1,10,0.2,3,adam,selu,4096,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.2,"[0, 1]",2.846697648,5977.028986,
dai,0.1,0,0.9,0.6,4,6,0.3,8,sgd,sigmoid,"[16, 32, 64]",3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[0, 1]",2.860753319,44.02320933,
dai,0.005,0.005,0.6,0.5,32,9,0.3,8,rmsprop,elu,"[8, 1024]",2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3,"[1, 0]",2.871040835,117.8507397,
dai,0.1,0.0001,0.9,0.5,256,5,0.8,1,sgd,relu,2048,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",2.871773215,7.421080112,
dai,0.005,0,0.1,0.9,2,2,0.2,1,adagrad,lrelu,[8],2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.4,"[0, 1]",2.873970284,6.427803278,
dai,0.1,0,0.4,0.1,8,8,0.8,8,rmsprop,tanh,2048,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.1,"[1, 0]",2.88048959,1187.542194,
dai,0.01,0,0.4,0.7,1024,2,0.3,10,sgd,sigmoid,"[4096, 4096, 1024, 512, 16]",2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0.2,"[1, 0]",2.888662369,153.4634736,
dai,0.01,0.001,0.3,0.4,4,8,0.6,8,rmsprop,relu6,4096,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,"[1, 0]",2.891174976,2663.047108,
dai,0.005,0.005,0,0.3,1,10,0.6,4,adam,swish,"[4, 512]",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.4,"[0, 1]",2.898687278,42.608711,
dai,0.005,0.0001,0.1,0.7,2,2,0.5,8,adagrad,relu,"[16, 1024]",1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[0, 1]",2.903610615,46.68810582,
dai,0.0001,0.1,0.5,0.8,128,2,0.6,8,rmsprop,relu,"[32, 32]",3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,"[1, 0]",2.908099814,60.01512766,
dai,0.001,0,0.3,0.3,2,8,0.9,1,sgd,tanh,"[4, 64, 64, 128, 1024]",2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.1,"[1, 0]",2.9163376,167.4373088,
dai,0.005,0.01,0.9,0.1,128,3,0.3,8,sgd,tanh,1024,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[1, 0]",2.922153684,76.22309828,
dai,0.1,0,0.3,0.1,16,4,0.1,4,rmsprop,sigmoid,"[4096, 1024, 64, 16, 8]",1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.1,"[1, 0]",2.924396483,595.8011844,
sheng,0.005,0.001,0.6,0.9,128,7,0.1,1,adam,selu,256,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[1, 0]",2.954738051,204.3627241,
dai,0.0001,0.01,0,0.3,8,4,0.6,8,sgd,lrelu,4,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[1, 0]",2.983986963,214.1531231,
dai,0.001,0.01,0.7,0.4,16,10,0.3,1,adam,sigmoid,16,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.4,"[1, 0]",2.985378417,19.19265795,
dai,0.1,0.005,0.1,0.4,8,2,0.8,10,adam,tanh,"[32, 1024, 1024, 2]",2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.3,"[1, 0]",2.987377061,922.2787962,
dai,0.1,0.01,0.7,0.5,256,8,0.3,10,adagrad,sigmoid,"[32, 64]",0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.1,"[0, 1]",2.993394038,5.404941559,
dai,0.005,0.0001,0.9,0.6,256,8,0.2,8,sgd,swish,"[64, 32, 8]",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"[1, 0]",3.000794637,42.57001424,
dai,0.005,0,0.4,0.3,1,5,0.6,10,sgd,tanh,"[2, 4, 512]",1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.4,"[0, 1]",3.014563919,98.48622656,
dai,0.1,0.001,0.3,0.9,8,10,0.3,4,rmsprop,lrelu,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.3,"[1, 0]",3.021966069,129.9360209,
